country,country1,country2,country_others,director,director_cn1,director_cn2,director_en1,director_en2,info,movie_name,ranking,score,score_num,year
中国香港,中国香港,,,王家卫 Kar Wai Wong,王家卫,,Kar Wai Wong,,"导演: 王家卫 Kar Wai Wong   主演: 梁朝伟 Tony Leung Chiu Wai / 张曼玉 Ma...
                            2000 / 中国香港 / 剧情 爱情",花样年华,166,8.6,361683,2000
美国,美国,,,巴瑞·莱文森 Barry Levinson,巴瑞·莱文森,,Barry Levinson,,"导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...
                            1988 / 美国 / 剧情",雨人,167,8.7,283207,1988
英国 南非 意大利,英国,南非,意大利,特瑞·乔治 Terry George,特瑞·乔治,,Terry George,,"导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle / 苏菲·奥...
                            2004 / 英国 南非 意大利 / 剧情 历史 战争",卢旺达饭店,168,8.9,176154,2004
中国大陆,中国大陆,,,"王树忱 Shuchen Wang , 钱运达 Yunda Qian",王树忱,钱运达,Shuchen Wang,Yunda Qian,"导演: 王树忱 Shuchen Wang / 钱运达 Yunda Qian   主演: 丁建华 Jianhua Din...
                            1983(中国大陆) / 2019(中国大陆重映) / 中国大陆 / 动画 奇幻",天书奇谭,169,9.2,110236,1983
美国,美国,,,史蒂文·斯皮尔伯格 Steven Spielberg,史蒂文·斯皮尔伯格,,Steven Spielberg,,"导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 泰伊·谢里丹 Tye Sheri...
                            2018 / 美国 / 动作 科幻 冒险",头号玩家,170,8.7,901853,2018
美国,美国,,,"彼特·道格特 Pete Docter , 罗纳尔多·德尔·卡门 Ronaldo Del Carmen",彼特·道格特,罗纳尔多·德尔·卡门,Pete Docter,Ronaldo Del Carmen,"导演: 彼特·道格特 Pete Docter / 罗纳尔多·德尔·卡门 Ronaldo Del Carmen  &nb...
                            2015 / 美国 / 喜剧 动画 冒险",头脑特工队,171,8.7,368856,2015
中国大陆 中国香港,中国大陆,中国香港,,周星驰 Stephen Chow,周星驰,,Stephen Chow,,"导演: 周星驰 Stephen Chow   主演: 周星驰 Stephen Chow / 元秋 Qiu Yuen / ...
                            2004 / 中国大陆 中国香港 / 动作 喜剧 犯罪 奇幻",功夫,172,8.5,537200,2004
日本,日本,,,藤森雅也 Masaya Fujimori,藤森雅也,,Masaya Fujimori,,"导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...
                            2010 / 日本 / 剧情 动画 儿童",你看起来好像很好吃,173,8.8,218013,2010
美国,美国,,,瑞奇·莫尔 Rich Moore,瑞奇·莫尔,,Rich Moore,,"导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...
                            2012 / 美国 / 喜剧 动画 奇幻 冒险",无敌破坏王,174,8.7,333352,2012
美国,美国,,,肯尼斯·罗纳根 Kenneth Lonergan,肯尼斯·罗纳根,,Kenneth Lonergan,,"导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...
                            2016 / 美国 / 剧情 家庭",海边的曼彻斯特,175,8.6,317264,2016
日本,日本,,,Seijirô Kôyama,,,Seijirô Kôyama,,"导演: Seijirô Kôyama   主演: 山本圭 Kei Yamamoto / 井川比佐志 Hisa...
                            1987 / 日本 / 剧情",忠犬八公物语,176,9.1,109468,1987
日本,日本,,,今敏 Satoshi Kon,今敏,,Satoshi Kon,,"导演: 今敏 Satoshi Kon   主演: 岩男润子 Junko Iwao / 松本梨香 Rica Matsu...
                            1997 / 日本 / 动画 奇幻 惊悚",未麻的部屋,177,8.9,163224,1997
美国,美国,,,尼克·卡索维茨 Nick Cassavetes,尼克·卡索维茨,,Nick Cassavetes,,"导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2004 / 美国 / 剧情 爱情",恋恋笔记本,178,8.5,413217,2004
瑞典,瑞典,,,汉内斯·赫尔姆 Hannes Holm,汉内斯·赫尔姆,,Hannes Holm,,"导演: 汉内斯·赫尔姆 Hannes Holm   主演: 罗夫·拉斯加德 Rolf Lassgård...
                            2015 / 瑞典 / 剧情",一个叫欧维的男人决定去死,179,8.8,218807,2015
美国,美国,,,"卡洛斯·沙尔丹哈 Carlos Saldanha , 克里斯·韦奇 Chris Wedge",卡洛斯·沙尔丹哈,克里斯·韦奇,Carlos Saldanha,Chris Wedge,"导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...
                            2002 / 美国 / 喜剧 动画 冒险",冰川时代,180,8.5,407913,2002
英国 美国,英国,美国,,莫滕·泰杜姆 Morten Tyldum,莫滕·泰杜姆,,Morten Tyldum,,"导演: 莫滕·泰杜姆 Morten Tyldum   主演: 本尼迪克特·康伯巴奇 Benedict C...
                            2014 / 英国 美国 / 剧情 传记 战争 同性",模仿游戏,181,8.6,382289,2014
中国大陆,中国大陆,,,郭柯 Ke Guo,郭柯,,Ke Guo,,"导演: 郭柯 Ke Guo   主演: 
                            2015 / 中国大陆 / 纪录片",二十二,182,8.7,187401,2015
法国 英国,法国,英国,,杰拉尔·乌里 Gérard Oury,杰拉尔·乌里,,Gérard Oury,,"导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...
                            1966 / 法国 英国 / 喜剧 战争",虎口脱险,183,8.9,150615,1966
美国 澳大利亚,美国,澳大利亚,,"Andy Wachowski , Larry Wachowski",,,Andy Wachowski,Larry Wachowski,"导演: Andy Wachowski / Larry Wachowski   主演: 基努·里维斯 Keanu Reeves...
                            2003 / 美国 澳大利亚 / 动作 科幻",黑客帝国3：矩阵革命,184,8.7,251491,2003
美国,美国,,,"斯坦利·多南 Stanley Donen , 吉恩·凯利 Gene Kelly",斯坦利·多南,吉恩·凯利,Stanley Donen,Gene Kelly,"导演: 斯坦利·多南 Stanley Donen / 吉恩·凯利 Gene Kelly   主演: 吉恩·...
                            1952 / 美国 / 喜剧 歌舞 爱情",雨中曲,185,9.0,133790,1952
法国 瑞士 西班牙 美国 阿联酋,法国,瑞士,"西班牙,美国,阿联酋","雅克·贝汉 Jacques Perrin , 雅克·克鲁奥德 Jacques Cluzaud",雅克·贝汉,雅克·克鲁奥德,Jacques Perrin,Jacques Cluzaud,"导演: 雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud   主演:...
                            2009 / 法国 瑞士 西班牙 美国 阿联酋 / 纪录片",海洋,186,9.1,121115,2009
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 绫濑遥 Haruka Ayase / 长泽雅美 M...
                            2015 / 日本 / 剧情 家庭",海街日记,187,8.7,236873,2015
美国,美国,,,史蒂文·斯皮尔伯格 Steven Spielberg,史蒂文·斯皮尔伯格,,Steven Spielberg,,"导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...
                            2001 / 美国 / 冒险 剧情 科幻",人工智能,188,8.6,277929,2001
爱尔兰 加拿大 英国 美国,爱尔兰,加拿大,"英国,美国",伦尼·阿伯拉罕森 Lenny Abrahamson,伦尼·阿伯拉罕森,,Lenny Abrahamson,,"导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...
                            2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭",房间,189,8.8,248815,2015
日本,日本,,,宫崎骏 Hayao Miyazaki,宫崎骏,,Hayao Miyazaki,,"导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...
                            1989 / 日本 / 动画 奇幻 冒险",魔女宅急便,190,8.6,300536,1989
英国 澳大利亚,英国,澳大利亚,,克里斯托弗·史密斯 Christopher Smith,克里斯托弗·史密斯,,Christopher Smith,,"导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...
                            2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚",恐怖游轮,191,8.4,497110,2009
美国,美国,,,爱德华·兹威克 Edward Zwick,爱德华·兹威克,,Edward Zwick,,"导演: 爱德华·兹威克 Edward Zwick   主演: 布拉德·皮特 Brad Pitt / 安东...
                            1994 / 美国 / 剧情 爱情 战争 西部",燃情岁月,192,8.8,196301,1994
美国,美国,,,阿尔弗雷德·希区柯克 Alfred Hitchcock,阿尔弗雷德·希区柯克,,Alfred Hitchcock,,"导演: 阿尔弗雷德·希区柯克 Alfred Hitchcock   主演: 安东尼·博金斯 Antho...
                            1960 / 美国 / 悬疑 惊悚 恐怖",惊魂记,193,8.9,141295,1960
日本,日本,,,黑泽明 Akira Kurosawa,黑泽明,,Akira Kurosawa,,"导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 千秋实 ...
                            1950 / 日本 / 犯罪 剧情 悬疑",罗生门,194,8.8,192966,1950
日本,日本,,,细田守 Mamoru Hosoda,细田守,,Mamoru Hosoda,,"导演: 细田守 Mamoru Hosoda   主演: 仲里依纱 Riisa Naka / 石田卓也 Takuya...
                            2006 / 日本 / 剧情 爱情 科幻 动画",穿越时空的少女,195,8.6,268619,2006
韩国,韩国,,,延尚昊 Sang-ho Yeon,延尚昊,,Sang-ho Yeon,,"导演: 延尚昊 Sang-ho Yeon   主演: 孔侑 Yoo Gong / 郑有美 Yu-mi Jung / 马...
                            2016 / 韩国 / 动作 惊悚 灾难",釜山行,196,8.4,641307,2016
美国,美国,,,茂文·勒鲁瓦 Mervyn LeRoy,茂文·勒鲁瓦,,Mervyn LeRoy,,"导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...
                            1940 / 美国 / 剧情 爱情 战争",魂断蓝桥,197,8.8,175696,1940
中国大陆 中国香港,中国大陆,中国香港,,宁浩 Hao Ning,宁浩,,Hao Ning,,"导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin
                            2006 / 中国大陆 中国香港 / 喜剧 犯罪",疯狂的石头,198,8.4,495498,2006
意大利,意大利,,,保罗·格诺维瑟 Paolo Genovese,保罗·格诺维瑟,,Paolo Genovese,,"导演: 保罗·格诺维瑟 Paolo Genovese   主演: 马可·贾利尼 Marco Giallini ...
                            2016 / 意大利 / 剧情 喜剧",完美陌生人,199,8.5,357528,2016
日本,日本,,,伏原健之 Kenshi Fushihara,伏原健之,,Kenshi Fushihara,,"导演: 伏原健之 Kenshi Fushihara   主演: 津端修一 Shûichi Tsubata / 津...
                            2017 / 日本 / 纪录片",人生果实,200,9.6,56889,2017
美国 中国香港,美国,中国香港,,斯蒂芬·卓博斯基 Stephen Chbosky,斯蒂芬·卓博斯基,,Stephen Chbosky,,"导演: 斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...
                            2017 / 美国 中国香港 / 剧情 儿童 家庭",奇迹男孩,201,8.6,357592,2017
美国 法国,美国,法国,,詹姆斯·卡梅隆 James Cameron,詹姆斯·卡梅隆,,James Cameron,,"导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...
                            1991 / 美国 法国 / 动作 科幻",终结者2：审判日,202,8.7,220275,1991
英国,英国,,,丹尼·博伊尔 Danny Boyle,丹尼·博伊尔,,Danny Boyle,,"导演: 丹尼·博伊尔 Danny Boyle   主演: 伊万·麦克格雷格 Ewan McGregor / ...
                            1996 / 英国 / 剧情 犯罪",猜火车,203,8.5,319482,1996
中国香港,中国香港,,,王家卫 Kar Wai Wong,王家卫,,Kar Wai Wong,,"导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C...
                            1990 / 中国香港 / 犯罪 剧情 爱情",阿飞正传,204,8.5,318513,1990
中国大陆 中国香港,中国大陆,中国香港,,陆川 Chuan Lu,陆川,,Chuan Lu,,"导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...
                            2004 / 中国大陆 中国香港 / 剧情 犯罪",可可西里,205,8.7,185354,2004
韩国,韩国,,,朴勋政 Hoon-jung Park,朴勋政,,Hoon-jung Park,,"导演: 朴勋政 Hoon-jung Park   主演: 李政宰 Jung-Jae Lee / 崔岷植 Min-sik...
                            2013 / 韩国 / 剧情 犯罪",新世界,206,8.8,178707,2013
德国 法国 西班牙 美国,德国,法国,"西班牙,美国",汤姆·提克威 Tom Tykwer,汤姆·提克威,,Tom Tykwer,,"导演: 汤姆·提克威 Tom Tykwer   主演: 本·卫肖 Ben Whishaw / 艾伦·瑞克...
                            2006 / 德国 法国 西班牙 美国 / 剧情 犯罪 奇幻",香水,207,8.5,384293,2006
泰国,泰国,,,"普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn , 华森·波克彭",普特鹏·普罗萨卡·那·萨克那卡林,华森·波克彭,Puttipong Promsaka Na Sakolnakorn,,"导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...
                            2010 / 泰国 / 剧情 喜剧 爱情",初恋这件小事,208,8.4,683238,2010
中国台湾,中国台湾,,,杨德昌 Edward Yang,杨德昌,,Edward Yang,,"导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张...
                            1991 / 中国台湾 / 剧情 犯罪",牯岭街少年杀人事件,209,8.8,162346,1991
英国 美国,英国,美国,,斯坦利·库布里克 Stanley Kubrick,斯坦利·库布里克,,Stanley Kubrick,,"导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea / ...
                            1968 / 英国 美国 / 科幻 惊悚 冒险",2001太空漫游,210,8.8,171528,1968
美国 德国,美国,德国,,保罗·格林格拉斯 Paul Greengrass,保罗·格林格拉斯,,Paul Greengrass,,"导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...
                            2004 / 美国 德国 / 动作 悬疑 惊悚",谍影重重2,211,8.6,234065,2004
美国 德国 捷克,美国,德国,捷克,道格·里曼 Doug Liman,道格·里曼,,Doug Liman,,"导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦...
                            2002 / 美国 德国 捷克 / 动作 悬疑 惊悚",谍影重重,212,8.6,279034,2002
美国 希腊,美国,希腊,,理查德·林克莱特 Richard Linklater,理查德·林克莱特,,Richard Linklater,,"导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...
                            2013 / 美国 希腊 / 剧情 爱情",爱在午夜降临前,213,8.8,183809,2013
美国 法国,美国,法国,,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...
                            2005 / 美国 法国 / 剧情 犯罪",战争之王,214,8.6,239501,2005
印度,印度,,,阿米尔·汗 Aamir Khan,阿米尔·汗,,Aamir Khan,,"导演: 阿米尔·汗 Aamir Khan   主演: 达席尔·萨法瑞 Darsheel Safary / 阿...
                            2007 / 印度 / 剧情 儿童 家庭",地球上的星星,215,8.9,131539,2007
中国香港,中国香港,,,徐克 Hark Tsui,徐克,,Hark Tsui,,"导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...
                            1993 / 中国香港 / 剧情 爱情 奇幻 古装",青蛇,216,8.5,325394,1993
德国,德国,,,丹尼斯·甘塞尔 Dennis Gansel,丹尼斯·甘塞尔,,Dennis Gansel,,"导演: 丹尼斯·甘塞尔 Dennis Gansel   主演: 尤尔根·沃格尔 Jürgen Vogel ...
                            2008 / 德国 / 剧情 惊悚",浪潮,217,8.7,184364,2008
美国 德国,美国,德国,,史蒂芬·戴德利 Stephen Daldry,史蒂芬·戴德利,,Stephen Daldry,,"导演: 史蒂芬·戴德利 Stephen Daldry   主演: 凯特·温丝莱特 Kate Winslet ...
                            2008 / 美国 德国 / 剧情 爱情",朗读者,218,8.5,346243,2008
英国 美国,英国,美国,,Alfonso Cuarón,,,Alfonso Cuarón,,"导演: Alfonso Cuarón   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe / Emma...
                            2004 / 英国 美国 / 剧情 奇幻 冒险",哈利·波特与阿兹卡班的囚徒,219,8.5,306085,2004
中国香港 中国大陆,中国香港,中国大陆,,李惠民 Raymond Lee,李惠民,,Raymond Lee,,"导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...
                            1992 / 中国香港 中国大陆 / 动作 爱情 武侠 古装",新龙门客栈,220,8.6,280062,1992
德国 美国,德国,美国,,Quentin Tarantino,,,Quentin Tarantino,,"导演: Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / 梅拉尼·罗兰 M...
                            2009 / 德国 美国 / 剧情 犯罪",无耻混蛋,221,8.5,317529,2009
美国 加拿大,美国,加拿大,,邓肯·琼斯 Duncan Jones,邓肯·琼斯,,Duncan Jones,,"导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...
                            2011 / 美国 加拿大 / 科幻 悬疑 惊悚",源代码,222,8.4,546899,2011
美国,美国,,,Frank Darabont,,,Frank Darabont,,"导演: Frank Darabont   主演: 汤姆·汉克斯 Tom Hanks / 大卫·摩斯 David M...
                            1999 / 美国 / 犯罪 剧情 奇幻 悬疑",绿里奇迹,223,8.8,163168,1999
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...
                            2008 / 日本 / 剧情 家庭",步履不停,224,8.8,154487,2008
美国 英国 德国,美国,英国,德国,Chris Columbus,,,Chris Columbus,,"导演: Chris Columbus   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe / 艾玛...
                            2002 / 美国 英国 德国 / 奇幻 冒险",哈利·波特与密室,225,8.5,323705,2002
印度,印度,,,卡比尔·汗 Kabir Khan,卡比尔·汗,,Kabir Khan,,"导演: 卡比尔·汗 Kabir Khan   主演: 萨尔曼·汗 Salman Khan / 哈莎莉·马...
                            2015 / 印度 / 剧情 喜剧 动作",小萝莉的猴神大叔,226,8.5,301392,2015
美国,美国,,,Charles Chaplin,,,Charles Chaplin,,"导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·...
                            1931 / 美国 / 喜剧 剧情 爱情",城市之光,227,9.3,72360,1931
美国 德国,美国,德国,,爱德华·兹威克 Edward Zwick,爱德华·兹威克,,Edward Zwick,,"导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...
                            2006 / 美国 德国 / 剧情 惊悚 冒险",血钻,228,8.6,216660,2006
美国 英国,美国,英国,,詹姆斯·沃德·布柯特 James Ward Byrkit,詹姆斯·沃德·布柯特,,James Ward Byrkit,,"导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...
                            2013 / 美国 英国 / 科幻 悬疑 惊悚",彗星来的那一夜,229,8.5,305443,2013
美国,美国,,,约翰·卡尼 John Carney,约翰·卡尼,,John Carney,,"导演: 约翰·卡尼 John Carney   主演: 凯拉·奈特莉 Keira Knightley / 马克...
                            2013 / 美国 / 喜剧 爱情 音乐",再次出发之纽约遇见你,230,8.5,265354,2013
英国,英国,,,克里斯托弗·诺兰 Christopher Nolan,克里斯托弗·诺兰,,Christopher Nolan,,"导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 杰里米·西奥伯德 Jeremy...
                            1998 / 英国 / 犯罪 悬疑 惊悚",追随,231,8.9,116583,1998
澳大利亚 美国,澳大利亚,美国,,乔治·米勒 George Miller,乔治·米勒,,George Miller,,"导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...
                            2015 / 澳大利亚 美国 / 动作 科幻 冒险",疯狂的麦克斯4：狂暴之路,232,8.6,324596,2015
伊朗 法国,伊朗,法国,,阿斯哈·法哈蒂  Asghar Farhadi,阿斯哈·法哈蒂,,Asghar Farhadi,,"导演: 阿斯哈·法哈蒂  Asghar Farhadi   主演: 佩曼·莫阿迪 Peyman Moadi /...
                            2011 / 伊朗 法国 / 剧情 家庭",一次别离,233,8.7,178537,2011
日本,日本,,,小津安二郎 Yasujirô Ozu,小津安二郎,,Yasujirô Ozu,,"导演: 小津安二郎 Yasujirô Ozu   主演: 笠智众 Chishû Ryû / 原节...
                            1953 / 日本 / 剧情 家庭",东京物语,234,9.2,79691,1953
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 中川雅也 Lily Franky / 安藤樱 Sa...
                            2018 / 日本 / 剧情 犯罪 家庭",小偷家族,235,8.7,494453,2018
美国,美国,,,罗伯·莱纳 Rob Reiner,罗伯·莱纳,,Rob Reiner,,"导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...
                            2007 / 美国 / 冒险 喜剧 剧情",遗愿清单,236,8.6,214671,2007
美国,美国,,,托马斯·麦卡锡 Thomas McCarthy,托马斯·麦卡锡,,Thomas McCarthy,,"导演: 托马斯·麦卡锡 Thomas McCarthy   主演: 马克·鲁弗洛 Mark Ruffalo /...
                            2015 / 美国 / 剧情 传记",聚焦,237,8.8,184964,2015
美国 德国,美国,德国,,保罗·哈吉斯 Paul Haggis,保罗·哈吉斯,,Paul Haggis,,"导演: 保罗·哈吉斯 Paul Haggis   主演: 桑德拉·布洛克 Sandra Bullock / ...
                            2004 / 美国 德国 / 犯罪 剧情",撞车,238,8.6,231207,2004
中国台湾 中国大陆 美国 中国香港,中国台湾,中国大陆,"美国,中国香港",李安 Ang Lee,李安,,Ang Lee,,"导演: 李安 Ang Lee   主演: 梁朝伟 Tony Leung Chiu Wai / 汤唯 Wei Tang / ...
                            2007 / 中国台湾 中国大陆 美国 中国香港 / 剧情 爱情 情色",色，戒,239,8.4,403846,2007
英国 美国,英国,美国,,Stanley Kubrick,,,Stanley Kubrick,,"导演: Stanley Kubrick   主演: Malcolm McDowell / Patrick Magee / Michael...
                            1971 / 英国 美国 / 犯罪 剧情 科幻",发条橙,240,8.5,258047,1971
美国,美国,,,达伦·阿伦诺夫斯基 Darren Aronofsky,达伦·阿伦诺夫斯基,,Darren Aronofsky,,"导演: 达伦·阿伦诺夫斯基 Darren Aronofsky   主演: 艾伦·伯斯汀 Ellen Bur...
                            2000 / 美国 / 剧情",梦之安魂曲,241,8.7,152334,2000
中国台湾,中国台湾,,,黄信尧 Hsin-yao Huang,黄信尧,,Hsin-yao Huang,,"导演: 黄信尧 Hsin-yao Huang   主演: 庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh...
                            2017 / 中国台湾 / 剧情 喜剧 犯罪",大佛普拉斯,242,8.7,217010,2017
美国,美国,,,雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 乔什·哈奈特 Josh Hartnett / ...
                            2001 / 美国 / 动作 历史 战争",黑鹰坠落,243,8.6,184420,2001
中国大陆,中国大陆,,,"周申 Shen Zhou , 刘露 Lu Liu",周申,刘露,Shen Zhou,Lu Liu,"导演: 周申 Shen Zhou / 刘露 Lu Liu   主演: 任素汐 Suxi Ren / 大力 Da Li ...
                            2016 / 中国大陆 / 剧情 喜剧",驴得水,244,8.3,558152,2016
美国,美国,,,史蒂文·斯皮尔伯格 Steven Spielberg,史蒂文·斯皮尔伯格,,Steven Spielberg,,"导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 亨利·托马斯 Henry Tho...
                            1982 / 美国 / 剧情 科幻",E.T. 外星人,245,8.6,227181,1982
韩国,韩国,,,秋昌民 Chang-min Choo,秋昌民,,Chang-min Choo,,"导演: 秋昌民 Chang-min Choo   主演: 宋在河 Jae-ho Song / 李顺载 Soon-jae...
                            2011 / 韩国 / 剧情 爱情",我爱你,246,9.0,93303,2011
美国,美国,,,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...
                            1997 / 美国 / 剧情 科幻 惊悚",千钧一发,247,8.7,145090,1997
美国 法国,美国,法国,,雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis / 苏...
                            1991 / 美国 法国 / 犯罪 剧情 惊悚",末路狂花,248,8.7,147651,1991
美国,美国,,,吴宇森 John Woo,吴宇森,,John Woo,,"导演: 吴宇森 John Woo   主演: 约翰·特拉沃尔塔 John Travolta / 尼古拉斯...
                            1997 / 美国 / 动作 科幻 犯罪 惊悚",变脸,249,8.5,289653,1997
美国,美国,,,理查德·沙因克曼 Richard Schenkman,理查德·沙因克曼,,Richard Schenkman,,"导演: 理查德·沙因克曼 Richard Schenkman   主演: 大卫·李·史密斯 David ...
                            2007 / 美国 / 剧情 科幻",这个男人来自地球,250,8.5,259966,2007
